feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,emotion
-774.9348,61.553085,-0.82323515,10.258059,-5.25129,2.2679577,-9.608938,-1.3073407,-9.942767,-7.0011663,-6.677645,-3.9090245,-6.729562,0.0013808444,0.0474167102013677,neutral
-733.5249,81.58986,4.8633575,14.423686,5.2676888,13.96856,-3.0856164,7.1732464,-4.8214383,-0.9674489,-6.2504735,-3.8666399,3.3255188,0.0025555012,0.0459503823138297,neutral
-688.55475,65.21492,-4.006218,9.36352,-3.746424,5.0809503,-8.949338,2.139515,-9.365404,-4.1520343,-4.6722927,-1.6119943,-5.209119,0.0036047194,0.0627061631944444,neutral
-670.2019,95.914825,-2.039858,17.43807,-0.197946,21.545874,-5.6796083,-7.8394375,-10.625422,7.422122,-4.1971836,-6.7059283,5.1207104,0.002883733,0.0708794487847222,neutral
-680.5748,71.79892,-4.879463,10.461559,-3.7088153,1.5598109,-9.661984,1.6067384,-13.271084,-6.7645698,-7.330808,-3.6532454,-2.5148883,0.003873695,0.0576429618768328,neutral
-779.2038,86.27436,9.48881,24.385427,7.622752,9.100188,0.6717529,4.375345,-0.6787247,-2.711605,2.422385,3.5341513,4.808419,0.0010040936,0.0633507168170103,neutral
-731.6196,91.31346,-4.1083093,13.896775,-4.15542,14.478597,-9.02882,-9.328955,-12.819087,-7.841082,1.4780835,2.0386918,-1.707761,0.0013701906,0.0645801043063002,neutral
-721.6017,99.201096,13.109674,23.732,7.0613523,23.371853,1.5737796,7.4987636,-4.482366,-0.14401792,4.469802,1.7516937,0.23722677,0.0018144542,0.0482507954977203,neutral
-734.58673,76.02552,18.408403,27.65915,8.235409,18.009077,-2.1107478,15.266913,-5.8784995,-0.98352414,1.055616,-0.21209408,1.3765117,0.0019463137,0.056069965011503,neutral
-707.94806,87.46981,0.073529765,27.07075,7.4784226,16.719027,-6.0988207,2.3026304,-1.729466,-1.3146081,2.9656432,2.4015594,-2.9335017,0.0017052827,0.061662732457822,neutral
-557.1139,61.53977,-1.3741652,12.489706,2.0059762,8.978362,-18.886354,8.524689,-16.038456,-11.179732,-3.6539905,-3.9874504,-2.3584933,0.010187009,0.168518603372434,neutral
-742.5898,77.87263,16.302908,31.207113,7.2443495,17.545584,3.6896102,9.412281,-0.23175673,0.19097388,1.3019347,1.9625459,4.961073,0.0019036648,0.0590477111621405,neutral
-700.39966,70.46904,-0.026043046,12.896729,-1.6745088,13.46279,-9.60528,2.211924,-7.946399,-6.753214,-5.458518,-3.2210217,-6.7395225,0.003230967,0.0841843772069209,neutral
-752.08795,78.91528,13.15616,18.344519,5.4620166,15.542674,1.9799577,4.8321347,-0.5287151,-4.0045686,-0.9851118,1.6448696,2.640988,0.0015654693,0.0517859507415254,neutral
-744.2637,37.92167,0.38046035,15.578995,-4.476041,3.0739894,-10.679926,1.8628056,-12.48387,-2.1643887,-4.9365077,-5.750819,-3.7500598,0.0017293006,0.0567886352539062,neutral
-649.39923,97.48983,0.5905226,18.013607,9.372814,15.535874,-1.6589078,7.2308326,-0.9387704,-0.90601367,0.074081376,-0.8993902,-1.9519092,0.0034287078,0.060325687767094,neutral
-690.68744,57.287395,8.065511,16.855116,0.46501148,8.735891,-13.024316,-4.5036874,-8.185371,-2.8935618,-4.409372,-2.119327,-6.2471304,0.0030938126,0.0585376728816526,neutral
-673.94086,82.09763,15.0795145,26.19265,9.677517,20.453678,2.5075524,15.051533,2.265011,-1.7703456,1.1347079,4.5172687,0.7615439,0.0044088145,0.0498561587428774,neutral
-717.7396,66.69447,7.624549,17.123014,-2.2784204,10.637121,-6.0229964,4.213785,-5.8658686,-9.819799,-0.7131907,-5.773388,-3.8169432,0.0031937861,0.0355070679068914,neutral
-764.86194,76.164406,13.825058,33.419353,11.955141,18.457256,5.193124,10.448943,0.6141888,-0.8885039,-3.864391,3.0110543,4.685579,0.0014754083,0.0571429462859424,neutral
-840.60065,49.438396,-1.6757649,15.480057,-3.0665631,7.4091725,-6.1460495,0.9112464,-8.646751,-6.3229628,-4.095772,-3.9829183,-3.1423151,0.0005894869,0.0507594099440894,neutral
-668.52527,85.19064,17.277266,21.915611,10.794418,19.859766,-2.74776,9.821264,-0.077596374,-3.1845245,0.05271198,0.9150434,3.194889,0.0041697538,0.058332512692577,neutral
-716.70636,64.11999,2.732969,11.826704,-5.5638433,12.234403,-7.50099,-0.041922227,-8.776206,-5.4792895,-3.6362503,-1.7540908,0.7060548,0.0021890912,0.0718735424440298,neutral
-689.0563,66.56982,3.8199277,9.127965,3.1023567,12.966516,-6.170267,2.5672946,-2.9062755,-2.322089,-5.0395217,-2.6491957,1.3230159,0.0035171043,0.0445643833705357,neutral
-760.016,58.00556,-1.6490085,18.476496,-4.0114474,6.138883,-9.888476,0.57140326,-12.488593,-3.4853597,-6.0192056,-5.466563,-4.693886,0.0015730539,0.0652507855544077,neutral
-728.363,82.324936,7.5005765,12.542465,6.788125,14.805659,-2.9095802,6.937839,-4.8443394,-1.8469232,-5.68771,-3.6666536,2.2403512,0.0026076469,0.0476433689608895,neutral
-674.3035,65.86995,-5.672625,4.343221,-4.543814,3.119926,-10.6374445,1.4574044,-11.619745,-5.8630357,-5.0011463,-2.872971,-5.9370713,0.0035390272,0.0661077831769437,neutral
-575.3465,79.03594,-3.7180457,16.043987,-4.3957295,15.99411,-3.840006,-4.4334903,-11.568269,2.914715,-3.6854775,-6.7109704,2.9588125,0.007891615,0.0554297398626005,neutral
-691.213,76.85234,-8.413983,5.390219,-7.7496276,2.7153418,-10.4160185,-0.14037186,-17.64224,-12.021616,-5.515571,-3.7796507,-5.3258543,0.0026499147,0.0876953125,neutral
-739.96356,85.02769,7.809626,24.409292,1.8952535,8.188356,0.55138385,3.2693956,-2.0227065,-1.5710258,0.83524156,3.127672,4.2859507,0.0017081987,0.0662492148241206,neutral
-713.6052,91.171875,-7.0031366,10.2425,-4.775912,14.227138,-12.581234,-11.554876,-14.503422,-4.8884044,3.0239646,0.716696,-5.1817756,0.0020703091,0.0734535700158227,neutral
-720.1585,98.58431,4.9210534,15.639675,4.472946,19.3,-4.1599026,4.3577867,-8.172111,-5.4012685,2.5868926,-1.6316074,-3.197555,0.0018773682,0.0688682464231927,neutral
-749.5714,80.203735,15.098431,23.60167,11.268713,18.50822,-3.087301,14.3216505,-5.0389414,-2.5427527,0.9421838,-2.6905234,1.8892624,0.0017185826,0.0539910252108895,neutral
-778.4702,86.27202,11.932851,27.689022,10.715956,20.678667,5.5093546,5.1907487,-0.8364961,-2.7420046,4.7898045,4.64159,-0.020634074,0.0010762601,0.0569977262126865,neutral
-559.7589,64.45764,3.5966105,10.952442,1.1674405,9.388881,-18.542377,1.5092171,-12.442172,-9.902979,-2.6637542,-2.533957,-3.5987623,0.010835369,0.1234032641882183,neutral
-753.3549,78.284836,15.46835,34.490685,8.380394,22.007301,8.406257,9.259832,4.5958076,3.831504,0.44680503,2.637773,7.6279807,0.001340274,0.053517040307971,neutral
-693.7057,67.95179,-0.38780782,13.6174135,0.73230034,11.593903,-7.8253345,1.33426,-7.548838,-7.629045,-4.371366,-3.0597062,-6.936396,0.0029795642,0.0878113677536231,neutral
-759.9447,78.95212,7.1195893,17.171106,4.7005525,13.386535,0.359304,3.7373445,-1.5954287,-5.837335,-1.4178733,1.2840661,1.8976719,0.001518939,0.0780506963315217,neutral
-754.68695,45.075043,1.1573557,15.802201,-2.9266703,4.247888,-12.0712385,3.771626,-12.300541,-3.9868605,-3.633382,-6.343953,-3.1959207,0.0018543224,0.0520679972454407,neutral
-683.1076,86.40151,6.5527635,18.818045,5.0434623,17.050781,-2.3122833,4.7285557,1.928141,0.9747768,-0.49099293,-1.2186264,-1.9267796,0.0030875818,0.0639546408582089,neutral
-671.11945,58.30773,4.466759,16.33403,0.37182352,7.9745564,-11.2577715,-3.5403693,-9.353854,-3.2741942,-1.3890246,-3.0548353,-5.4166965,0.003816639,0.0672030683876811,neutral
-660.83704,83.39389,12.946616,22.484018,5.933495,19.834606,0.17620194,13.600431,0.5689089,-6.4416533,0.06889395,4.8160634,2.0279255,0.004888497,0.060935844809322,neutral
-707.4629,61.71383,9.3125,15.514553,-2.908448,11.471708,-7.640927,4.978368,-5.326109,-10.510427,-1.2476315,-4.4533367,-3.9483528,0.0031741923,0.0395938212386018,neutral
-781.6213,76.05636,16.618614,36.563427,13.83231,19.150215,8.551208,9.479683,-1.3870046,1.3777211,1.7078899,3.310108,8.559484,0.0012707335,0.0486094468941717,neutral
-814.472,52.883774,-3.7648044,16.831594,-3.9487944,7.8574486,-9.551528,0.58588177,-8.976346,-6.7989573,-0.8824807,-5.614718,-1.2469739,0.00082113245,0.0485372340425531,neutral
-665.7127,94.798676,13.105617,21.403505,11.991526,20.901585,-2.2884169,5.27722,-1.9985653,-3.7327478,0.031228589,1.597535,2.7973576,0.0040695793,0.0579559166393979,neutral
-707.7187,65.4332,-0.9955202,11.735021,-3.9219573,13.018924,-4.3351574,2.2775288,-8.617468,-8.3898,-4.3558326,-0.1760982,2.0800128,0.0018861738,0.0747099727033132,neutral
-689.4704,68.112495,3.9997876,11.0380745,3.3084555,15.108302,-6.33133,2.4983034,-2.481705,-1.6703192,-5.5046477,-2.0315645,0.74405557,0.0033249152,0.0503630942486702,neutral
-723.9797,59.033157,1.1970054,12.025427,-6.7408495,7.5494604,-7.4619365,-4.0346723,-10.683406,-4.8074937,-7.4951825,-3.9050324,-7.826235,0.00232686,0.0754436624461206,neutral
-771.62524,83.32755,9.759607,14.268046,6.201726,16.020977,-2.8468983,4.47025,-5.536262,0.87879485,-5.3482485,-3.029556,2.3405735,0.0014528487,0.0362422548491379,neutral
-676.9464,62.021435,-4.284783,9.674073,-0.5778349,2.8325372,-10.690165,2.9925203,-7.7227254,-4.6659026,-4.6269574,-3.018172,-2.5841203,0.0025965993,0.0639308654155927,neutral
-595.656,115.125786,-12.486445,9.778534,-4.407841,11.404601,-7.6351604,-6.138894,-14.109396,3.55895,-4.4130926,-8.857958,9.459617,0.004336462,0.0630746000989446,neutral
-695.99194,73.90499,-10.055801,7.9084697,-6.483528,0.59340525,-8.801839,-1.3699083,-12.135429,-8.555506,-6.115129,-4.864552,-2.0286145,0.002521605,0.0468318008545576,neutral
-760.5218,82.40443,6.1907973,22.071682,9.353237,12.615443,-0.56237125,5.5802655,-0.76393944,2.9593801,2.5859995,3.6632988,4.079281,0.0009895726,0.0723512113764044,neutral
-732.1636,79.045334,-10.74372,12.762477,4.1499114,11.836023,-11.580831,-7.697507,-10.697311,-4.5045705,1.3837156,-0.9706554,-4.725746,0.0010316473,0.0628843916223404,neutral
-664.9177,92.84802,-3.6773837,25.765017,7.134532,27.950075,-10.749874,-0.0758288,-14.0831375,1.4403571,6.190103,-3.448439,0.22312221,0.0017415356,0.0787600253490691,neutral
-739.93256,78.968544,12.634917,22.879969,10.848471,15.267878,-5.7518854,15.46479,-3.8489192,0.80433846,-1.0269961,-1.7512647,2.7819448,0.0013788742,0.0615578033357771,neutral
-830.0441,70.96747,16.022293,25.754526,11.738507,18.585415,6.715222,4.0248017,-2.0392466,-0.8188071,9.350845,3.872114,0.57846284,0.0005034055,0.0469233601238019,neutral
-584.09845,74.61062,-0.5562803,5.7222786,1.1550866,13.801443,-12.21127,-1.4731793,-17.286146,-10.782848,-2.6320283,-0.26959664,-1.9759915,0.007857734,0.0962999131944444,neutral
-759.66895,81.5417,16.198223,28.417454,8.285496,23.475157,4.777773,8.465812,4.7015576,2.2609785,1.8859209,2.0923853,7.6925464,0.0010185882,0.06226806640625,neutral
-709.2109,75.48191,-2.8160503,13.39944,0.8165974,9.991023,-7.3866544,3.0766103,-4.227445,-5.44761,-5.009515,-5.6701183,-6.221265,0.0024219132,0.0552517070207774,neutral
-770.6481,83.21256,8.639112,15.078211,6.1445208,16.419651,1.7734706,3.0853937,-1.9196173,-3.962749,-2.1386964,1.9791361,3.8945553,0.0014928401,0.0543514962923728,neutral
-793.7185,47.604687,6.1680937,13.021605,-2.1996834,3.4003851,-9.262201,3.297968,-8.007885,-1.9330506,-2.4519746,-1.4003689,-1.0105779,0.00053162855,0.0579924780475206,neutral
-687.13336,92.09869,6.993686,17.715908,5.497921,15.573485,-3.371719,4.8782334,0.48406935,2.337752,0.6243165,-0.84958065,0.43516323,0.002965959,0.0571430593297101,neutral
-674.0994,62.795067,3.5603356,9.729162,-0.023848942,4.4203014,-9.839372,-3.7491684,-8.619714,-1.4153312,-2.3824027,-2.656626,-5.4951797,0.0029178136,0.0621664084022038,neutral
-668.5879,85.48602,8.544578,24.722448,12.152295,25.823013,2.3884137,15.745665,0.5969273,-5.084435,3.4874063,4.440959,3.784962,0.003656943,0.0515963972107438,neutral
-742.2926,63.671303,-1.489986,17.553988,0.07339195,8.155811,-9.610529,4.9931593,-4.0380645,-11.5866785,-0.9956144,-4.9104724,-4.196704,0.002239714,0.0302113188794378,neutral
-705.339,95.13448,9.557616,30.822731,4.349822,18.179691,3.5449526,5.143393,-4.5374928,-3.7948673,-4.6288586,-6.084459,4.0801277,0.0026140756,0.0465215773809523,neutral
-848.1974,58.638943,-3.7917662,11.980078,1.5994995,4.4407105,-8.278629,-1.8525989,-8.652187,-5.8538036,-2.2817152,-5.455067,-3.6883821,0.0005354193,0.0364529528236914,neutral
-648.2008,88.65393,3.854083,18.683939,10.469301,17.142677,-6.1051025,6.6426463,-3.6502287,-3.9732053,-1.0573771,1.101638,3.390834,0.003558273,0.0631519074135638,neutral
-721.00305,67.90161,-2.1373575,13.948111,-2.4564273,14.01945,-7.2532635,2.3537827,-4.6661534,-3.0205274,-2.5781498,-2.4751134,1.6326722,0.001510317,0.0692545572916666,neutral
-692.9809,79.81773,5.412728,12.926897,1.7429112,16.889456,-4.74689,2.7362673,-5.1118937,-1.0767812,-4.3519726,-4.289858,2.8531072,0.0030508703,0.0445873119212962,neutral
-712.72986,65.64976,-9.252884,6.534328,-7.831949,3.3329475,-11.733178,-3.3175142,-11.466206,-6.9135747,-5.6983895,-6.822161,-6.010837,0.0025544553,0.0583489752435064,neutral
-733.9896,82.99157,3.7967932,13.411559,3.1084962,16.039553,-5.652945,5.5606713,-7.840987,-1.1772103,-5.728787,-4.109694,3.882382,0.0015512242,0.0448829163896276,neutral
-685.354,64.8416,-6.25909,9.039537,-1.8504002,1.9620016,-10.030852,4.2898245,-10.935775,-3.8740454,-4.0803866,-3.7543135,-1.8145919,0.0028473192,0.0534494042711081,neutral
-558.1487,88.59589,-9.809089,9.89559,-0.1582894,14.887552,-6.977334,-2.4250047,-13.570071,-2.5855148,-4.0768247,-5.4507413,2.417921,0.0075799683,0.0744347457272118,neutral
-674.8306,83.46281,-12.224373,2.2881224,-3.3299243,3.270874,-11.137132,-1.9810599,-18.391438,-12.464378,-6.385827,-3.974667,-3.486722,0.0025773707,0.0920622155112044,neutral
-818.1124,69.37383,11.634333,22.768675,11.425703,10.675944,3.4388795,3.3643246,1.1843284,0.38709491,5.925577,5.276465,5.5398927,0.00047081118,0.069129312573877,neutral
-741.6592,78.75681,-7.444064,15.780494,-0.22835384,11.3930235,-11.2624655,-5.226492,-10.305707,-5.2053156,2.525424,-2.4537706,-2.6842625,0.0010026861,0.0671201508620689,neutral
-689.03253,94.663246,-4.526792,24.745512,4.9283867,18.276054,-7.894153,3.914948,-12.346133,-8.685495,2.170455,-3.3549225,-3.5423622,0.001813272,0.0940163352272727,neutral
-745.79755,80.0959,14.088288,23.498203,8.414594,15.66805,-4.3374863,16.080757,-3.4792683,0.05971429,0.7423202,-1.8944671,0.8141542,0.0014364161,0.0533881988960113,neutral
-806.15894,88.302795,21.558977,32.5593,21.130016,23.172148,9.770877,5.030427,-0.97694933,-0.065238364,8.438056,1.2884729,-0.42046487,0.0006916217,0.0500556308049535,neutral
-582.3269,73.66345,3.5461707,6.040065,-3.9498873,10.24262,-9.203853,-2.0130835,-13.870252,-11.930876,-3.2548766,-1.1376237,1.1699818,0.010089085,0.0846743678774928,neutral
-774.5937,70.74321,8.281498,31.23466,9.911882,21.056744,6.5584803,9.031161,5.864817,4.2574306,2.6843185,0.23999684,6.807195,0.000916314,0.0701038327991453,neutral
-711.04736,81.62979,4.766015,16.030996,4.8644133,12.737478,-6.08885,4.1380873,-2.3983755,-5.8316975,-4.625157,-3.2499387,-4.7891803,0.0024966716,0.0624737928142655,neutral
-742.7421,83.3902,6.9014773,9.379109,4.036463,14.052818,2.2575107,1.9008485,-0.39025584,-4.2757277,-3.1351132,-0.6040737,3.8877325,0.0019648364,0.0561977652616279,neutral
-799.4614,45.47828,0.8536544,15.637839,-2.2413638,5.7038136,-11.7791,2.3210194,-9.47676,-3.1025615,-4.251998,-6.326401,-1.6152791,0.00075627316,0.0577105746243169,neutral
-672.32,90.090805,12.57522,16.3039,9.062466,14.82035,-2.4762425,6.405938,1.5816102,2.1503668,1.6588836,-0.8576836,2.3768594,0.002919123,0.0456549807422969,neutral
-652.0713,75.070816,2.016463,12.191664,1.6864551,11.937418,-11.239147,-2.6883962,-7.788512,-3.527737,-1.617197,-1.7330306,-6.853225,0.004978384,0.0583232157939189,neutral
-709.39166,86.02695,15.198169,24.7604,13.202328,19.772923,1.740044,14.4118,4.3517313,-0.7054214,3.7642863,1.9561733,2.7746253,0.0026544896,0.047136476053994,neutral
-749.35004,68.83982,2.0282805,20.5895,0.85629886,11.225976,-9.47981,5.449946,-3.3252885,-10.4428005,-0.3407134,-4.8847094,-1.4189574,0.0020377506,0.0294991216715976,neutral
-714.01105,89.1045,9.167523,33.6558,7.709776,22.469355,4.802044,8.521916,0.1956432,0.87369525,-0.36326522,0.93033797,2.7681074,0.0020858494,0.0537019191127968,neutral
-848.269,58.99201,-5.4046607,14.093776,5.144245,6.211785,-7.538814,0.5617615,-6.780009,-7.404767,-1.0537472,-4.682241,-1.9251353,0.00048126062,0.0418835385307591,neutral
-628.7844,91.57647,2.6896033,14.668295,11.216597,14.878981,-6.612028,4.697083,-4.2119646,-7.2890644,-3.064198,0.031470086,3.0983493,0.0036383646,0.0683244977678571,neutral
-717.95935,65.441284,-0.35079888,15.528087,-4.113416,11.394579,-8.131547,0.7498629,-5.6702557,-2.2617483,-2.2559557,-1.7679178,0.63047624,0.0018309613,0.0671630859375,neutral
-718.0039,78.10556,9.262426,11.199739,2.5758672,17.55245,-3.282957,4.1211996,-5.212217,-1.1030326,-4.0964994,-3.1261458,2.715658,0.0025613813,0.0492926703559027,neutral
-721.348,66.84917,-5.803517,12.672826,-4.0064564,5.520288,-10.044577,-1.0999038,-9.682877,-6.176111,-6.1222057,-8.261205,-2.7931583,0.0017951102,0.0503824443717277,neutral
-735.9587,83.71625,8.72074,16.973064,1.3004173,16.308208,-2.9989035,8.180385,-9.681773,1.4794084,-8.105539,-3.2144182,3.27963,0.002051211,0.0515254153481012,neutral
-680.23694,60.510754,-5.4886413,8.456001,-7.2078776,3.0568423,-8.93921,1.3651196,-11.655978,-6.464813,-6.3382726,-2.715138,-5.363808,0.0032475952,0.0701932832792207,neutral
-558.07135,89.919266,-4.55904,15.62289,-1.6816986,17.939384,-4.411679,-2.5617187,-11.794612,4.9933753,-4.2477236,-4.849932,7.1187406,0.009092376,0.0632412310728092,neutral
-646.1311,80.77061,-12.63646,7.5358334,-5.4200916,1.6830784,-10.523615,0.1580754,-18.250381,-10.05566,-4.0237827,-3.3433537,-4.7869153,0.0031762503,0.0850881368172268,neutral
-791.41437,78.845634,9.958047,29.421923,8.649224,9.487894,-1.8774337,4.2423434,0.92416924,-1.5308383,4.2767177,5.5863986,3.9707332,0.0008337889,0.0618700299944196,neutral
-735.5878,79.41244,0.60509384,14.837402,-8.089905,12.08187,-11.700296,-7.775461,-14.775683,-9.437133,0.17559087,-2.4581492,-5.1432524,0.0015834558,0.0652449324324324,neutral
-672.8893,94.30765,4.7198863,27.00029,5.0508075,22.288437,-6.3512583,1.9591641,-10.226255,-4.7528977,0.042333893,-2.7284856,-3.3234515,0.0023544165,0.0906108751558603,neutral
-740.8795,75.02702,15.722651,25.33917,7.656649,16.88337,-1.7680542,15.706873,-3.8716726,-0.05128607,-1.3605978,-1.5045587,1.0964249,0.0015300212,0.062403759057971,neutral
-740.17645,103.091484,9.369386,30.884558,17.233189,22.836563,1.9232926,3.1272447,-2.7031004,-1.9183563,5.451071,5.0706086,-1.9334942,0.0013857456,0.0535796349789916,neutral
-590.4057,71.67921,2.7852144,11.256136,3.1456077,10.231234,-12.192984,2.5936058,-10.011454,-10.451084,-1.0408258,-3.6297677,-2.7112553,0.0092491405,0.0944434414390756,neutral
-751.35645,74.12404,17.598696,32.9411,9.036399,24.251823,4.012048,10.606648,4.4465384,3.9987252,1.1864192,3.4378946,7.0952277,0.0012638008,0.0448018736758474,neutral
-701.5932,69.74202,2.5566492,15.458294,-4.4937077,12.849492,-10.054173,4.526251,-8.399968,-6.1357117,-3.5517151,-5.489461,-6.6262507,0.0030455135,0.0969453904024216,neutral
-740.4508,75.06194,3.7541642,12.875745,6.78359,12.704028,0.973584,3.130675,-0.7665713,-7.0038514,-2.4702075,1.1869293,4.016994,0.0018729342,0.0566371620124113,neutral
-800.91986,50.396084,6.9607778,13.710007,-5.116372,4.6018615,-7.781662,3.2723086,-11.155942,-1.7970512,-3.4561071,-1.9591892,-1.1315455,0.0009168088,0.060489839298433,neutral
-654.4788,97.492455,15.237009,19.20266,11.993779,15.137392,-1.3558267,6.982752,1.9879705,0.08725841,0.35980967,-1.8940572,-1.8309197,0.003882195,0.0454141152871621,neutral
-702.7425,64.42429,4.4999013,15.070946,-2.9826698,7.1232986,-12.838118,-6.0977902,-8.6405325,-2.997946,-4.897053,-0.61504465,-6.2435017,0.0029099265,0.06089975052521,neutral
-667.7769,81.94179,9.003327,29.615877,10.886154,24.02875,2.306232,11.649955,-0.74378747,-4.476578,2.6001856,3.9252093,1.82589,0.0042147734,0.0691446940104166,neutral
-726.07166,64.04815,4.5802565,18.614588,-2.3503563,11.221674,-7.0641627,4.242719,-4.921192,-10.81566,0.1073649,-4.1635,-2.8651361,0.0025625573,0.0353570520525147,neutral
-728.72345,80.68122,8.507964,30.49712,8.558077,20.295546,5.276358,7.3371863,-4.3905873,-2.5857985,-0.30582556,3.906068,5.113031,0.001876832,0.0515125415943287,neutral
-840.587,59.326096,-3.0309832,16.46602,-1.0631166,7.79771,-9.016523,0.1766846,-9.699054,-7.062033,-0.13092424,-2.69937,-1.3831226,0.00057666743,0.0506380590175953,neutral
-621.4217,85.623146,7.162542,14.328388,10.574206,19.92952,-9.537478,6.5271907,-2.902398,-7.529663,-3.391246,0.42843202,2.7783146,0.0046980763,0.1222905424452319,neutral
-719.9095,83.20883,-6.9376416,10.662494,-6.592059,10.782142,-4.3704166,3.0716166,-7.4612646,-8.388378,-5.2863336,-0.88548625,1.5724117,0.0016608151,0.0736202116935483,neutral
