chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,emotion
0.6672546,0.63919413,0.6558431,0.644789,0.67133474,0.69686,0.74912906,0.7614434,0.704815,0.66037613,0.69823366,0.70145315,female_neutral
0.78730357,0.77845985,0.7916771,0.78283477,0.7745172,0.7900264,0.7709407,0.7697492,0.80119973,0.80893654,0.8226824,0.8124756,male_neutral
0.59823155,0.5621266,0.5224136,0.5146751,0.52673465,0.5373673,0.57857317,0.62797064,0.62194794,0.58156765,0.5984519,0.58289427,female_neutral
0.7429209,0.77683413,0.77352285,0.76751083,0.7667407,0.7483066,0.7384216,0.7493351,0.7508807,0.7653792,0.74813515,0.73128605,male_neutral
0.56227076,0.5465364,0.52582633,0.5222414,0.5495077,0.567772,0.59166753,0.5768237,0.57857245,0.5544468,0.5072018,0.5288301,female_neutral
0.7216607,0.73426014,0.7182233,0.71684057,0.7480388,0.71781814,0.69889635,0.731911,0.7481158,0.73040575,0.7284455,0.7331968,male_neutral
0.66024494,0.6429243,0.6561325,0.7055896,0.7574907,0.7348686,0.7174071,0.6700797,0.6909277,0.6974142,0.6787589,0.68606746,female_neutral
0.68514603,0.7087907,0.7397103,0.76309407,0.78329575,0.81687963,0.82100785,0.8118055,0.78350717,0.7139033,0.69490874,0.7136693,male_neutral
0.4600866,0.44798723,0.47230932,0.48209408,0.50444514,0.54589564,0.5817112,0.58163625,0.56624955,0.5331291,0.5236454,0.5123223,female_neutral
0.663138,0.6846623,0.70701766,0.70115423,0.7190538,0.738007,0.7586806,0.7541011,0.75837123,0.7293622,0.7421386,0.71308684,male_neutral
0.59961605,0.5994804,0.63652533,0.6287239,0.6556538,0.70324296,0.7233098,0.74587154,0.75349545,0.6986906,0.6505282,0.6482715,female_neutral
0.7048438,0.7072263,0.6959424,0.7091531,0.73229617,0.72789794,0.71621597,0.6935246,0.687888,0.69907355,0.7328026,0.7161843,male_neutral
0.6474511,0.5610604,0.5418408,0.5627069,0.5631645,0.57724357,0.57969373,0.61227226,0.74148095,0.7462456,0.6898141,0.6670032,female_neutral
0.72354335,0.75424284,0.78964424,0.7795274,0.7780381,0.78578943,0.7964241,0.7788358,0.75455946,0.726577,0.7440785,0.75380355,male_neutral
0.61028945,0.6072446,0.60121006,0.57904905,0.62706876,0.6669615,0.72892964,0.7276324,0.6851161,0.6518038,0.6650602,0.6392752,female_neutral
0.62760675,0.66845936,0.6871381,0.7184148,0.729701,0.6939121,0.6921396,0.7053615,0.70950896,0.62336624,0.6028293,0.62253934,male_neutral
0.46247667,0.43462226,0.4259213,0.43723476,0.45884702,0.46957076,0.46345848,0.51228315,0.611074,0.5889373,0.54653484,0.48162213,female_neutral
0.7216372,0.71916956,0.7237832,0.7176093,0.75190026,0.7789047,0.7786885,0.73786765,0.749617,0.75097835,0.7480543,0.7311098,male_neutral
0.7066829,0.6614636,0.6358516,0.6402738,0.6212473,0.6566913,0.74455595,0.7100041,0.70483637,0.67428267,0.6844608,0.6739536,female_neutral
0.7477027,0.72822577,0.69909054,0.71656257,0.7539737,0.72438943,0.7075913,0.6763417,0.68671346,0.7297302,0.7922533,0.7609823,male_neutral
0.6280229,0.5966044,0.64393467,0.6552283,0.65981936,0.725635,0.8081512,0.814369,0.77109337,0.7225076,0.6819414,0.687737,female_neutral
0.8111792,0.8106442,0.7929961,0.75262874,0.75356424,0.78378606,0.795878,0.7618426,0.73327994,0.70827353,0.75164425,0.7935564,male_neutral
0.5357138,0.48135966,0.48592252,0.50235564,0.51347905,0.5672155,0.6416287,0.6495624,0.7182828,0.7773436,0.7817258,0.6674769,female_neutral
0.7303243,0.71635073,0.7511336,0.7822924,0.83016545,0.8607366,0.8457667,0.7913652,0.7642833,0.74141234,0.73886806,0.7383027,male_neutral
0.6416773,0.5827683,0.57921135,0.5954976,0.6483912,0.67081314,0.70312023,0.67678905,0.6840385,0.6903014,0.69275755,0.6703592,female_neutral
0.7343122,0.7709745,0.80125713,0.79102445,0.79065585,0.8110255,0.8169506,0.7772896,0.7639715,0.76421165,0.781391,0.7602787,male_neutral
0.53493947,0.5290903,0.52368796,0.54115254,0.58891577,0.6337816,0.65020674,0.618958,0.5800996,0.5561266,0.52750605,0.53161246,female_neutral
0.68112314,0.74157,0.74236333,0.73345894,0.76576275,0.77713066,0.7333579,0.7103757,0.7246395,0.7589276,0.74072844,0.7097641,male_neutral
0.63456947,0.6203977,0.64006704,0.63824296,0.6358809,0.6333883,0.6434595,0.623363,0.6044025,0.6021401,0.621299,0.6373377,female_neutral
0.70055944,0.6881346,0.69142574,0.72939813,0.7681344,0.7737775,0.7188542,0.7164989,0.7571945,0.76212656,0.7685974,0.77543247,male_neutral
0.5945512,0.60739934,0.62222874,0.65705955,0.6900086,0.69448805,0.7423657,0.74844664,0.7453417,0.7212125,0.65672475,0.6314376,female_neutral
0.58457875,0.57647437,0.6476927,0.7026745,0.7065064,0.72143286,0.67506015,0.6375113,0.64337355,0.6604764,0.7393539,0.6805508,male_neutral
0.45114532,0.47333482,0.54620886,0.5095545,0.51526177,0.5146653,0.5716375,0.59088135,0.53447026,0.49325714,0.5029492,0.50424165,female_neutral
0.6529508,0.6790681,0.6805989,0.6955118,0.7186969,0.7387146,0.78468007,0.76068926,0.76293725,0.7801935,0.76856726,0.69741684,male_neutral
0.59966534,0.6368366,0.6508862,0.7011451,0.75588614,0.72652483,0.7137631,0.68991154,0.6887938,0.70903707,0.7400313,0.6582543,female_neutral
0.67306864,0.67460436,0.6946859,0.7451218,0.8054904,0.7821116,0.7282581,0.70504373,0.6846553,0.67336327,0.68911386,0.6907719,male_neutral
0.5346264,0.55876875,0.5987533,0.5468946,0.51218784,0.5193616,0.53214425,0.6279065,0.64101714,0.5815938,0.5455387,0.54529905,female_neutral
0.720102,0.72345847,0.7477486,0.7574367,0.7766436,0.77632743,0.78614104,0.7578872,0.754713,0.7241707,0.7148464,0.7256277,male_neutral
0.4897393,0.5169861,0.47258937,0.42307228,0.46753055,0.53791475,0.59830713,0.6113258,0.5808911,0.5262336,0.50868195,0.49372023,female_neutral
0.62004185,0.64120924,0.6864769,0.7127732,0.7274292,0.67211056,0.6804889,0.6735341,0.6588985,0.65658575,0.64617175,0.63644606,male_neutral
0.64472944,0.6208646,0.5873528,0.54765964,0.5544391,0.5828035,0.61042744,0.6602625,0.72292054,0.7366932,0.76098657,0.7268239,female_neutral
0.7772666,0.79384047,0.8072328,0.81862044,0.8336056,0.8227533,0.79181427,0.7687054,0.7746417,0.7541982,0.7466684,0.76685184,male_neutral
0.6220552,0.55278665,0.6083102,0.6439042,0.6776044,0.72832537,0.72550446,0.6865141,0.68106645,0.67853546,0.7114869,0.7142964,female_neutral
0.6751131,0.6660965,0.63214815,0.66101605,0.69170725,0.63243026,0.5726038,0.629565,0.7073438,0.72710663,0.71457833,0.6702919,male_neutral
0.57749015,0.5870333,0.6252238,0.6361894,0.66327107,0.72320193,0.7976154,0.82044363,0.78555185,0.69962484,0.6615578,0.6376658,female_neutral
0.8419388,0.84538233,0.82758033,0.8375958,0.84894717,0.839069,0.8310665,0.7992394,0.76912713,0.7111539,0.7535035,0.8077163,male_neutral
0.503092,0.50075823,0.4747142,0.50131315,0.5738693,0.6049866,0.55690086,0.5692717,0.6618441,0.73524755,0.7334644,0.5827101,female_neutral
0.71391994,0.72080296,0.7471361,0.7632702,0.7718965,0.7824134,0.80458665,0.8069615,0.8201222,0.795327,0.77611756,0.75305295,male_neutral
0.6597063,0.6396236,0.66962904,0.6582721,0.6998995,0.7085624,0.7140222,0.72585493,0.71028113,0.68872607,0.71265954,0.6908954,female_neutral
0.742997,0.7759752,0.79948646,0.7648609,0.75680864,0.7799301,0.8166079,0.77762306,0.75923103,0.73415,0.7424061,0.74607146,male_neutral
0.48749176,0.46018907,0.4637941,0.52404684,0.52015567,0.49394494,0.5218035,0.54109854,0.5801545,0.56131375,0.5234482,0.51510596,female_neutral
0.7179745,0.7526403,0.7556766,0.75867945,0.7606038,0.7554757,0.7536001,0.7459048,0.74027735,0.76915604,0.759556,0.7370385,male_neutral
0.6161109,0.59717715,0.577368,0.5460839,0.60215676,0.6449342,0.66216207,0.6458463,0.63915825,0.6858417,0.72774154,0.6738068,female_neutral
0.7590214,0.7689786,0.78317773,0.7683786,0.77724004,0.78598386,0.77895,0.7954921,0.7769929,0.7727838,0.78269297,0.7854746,male_neutral
0.646929,0.62889403,0.65645486,0.7107753,0.75430685,0.74700254,0.7364816,0.6990882,0.687309,0.6638382,0.63987935,0.658593,female_neutral
0.7280064,0.71196187,0.682387,0.6667794,0.6816861,0.6924439,0.6901676,0.7308652,0.7634885,0.7607128,0.7545416,0.7467916,male_neutral
0.46289653,0.4546869,0.4776881,0.4823695,0.51876014,0.5517866,0.60017115,0.6100223,0.5867655,0.56654924,0.53841597,0.5084693,female_neutral
0.61116225,0.63441473,0.6584595,0.6987617,0.70522153,0.7441452,0.76169693,0.7637522,0.7780645,0.75643665,0.7022071,0.63901347,male_neutral
0.6586474,0.6678516,0.6782097,0.7015094,0.7326524,0.71768326,0.7107659,0.663923,0.6651979,0.69708884,0.7587274,0.7105389,female_neutral
0.7123814,0.71870613,0.7291181,0.7310509,0.7624261,0.76786095,0.7142024,0.7161407,0.7027348,0.67409104,0.6942521,0.7075168,male_neutral
0.49257955,0.49223384,0.51880676,0.50864273,0.5039513,0.49002782,0.49889457,0.54429764,0.56933826,0.5815759,0.55047214,0.5120705,female_neutral
0.6974304,0.72094566,0.7596796,0.71896094,0.7182944,0.73061407,0.72563463,0.68453556,0.68383694,0.7063019,0.7719922,0.76586264,male_neutral
0.58033854,0.5482836,0.50323695,0.46745735,0.49437562,0.55724347,0.61251557,0.62198734,0.63379455,0.6078803,0.622891,0.6169946,female_neutral
0.5800916,0.6016724,0.71180975,0.7477007,0.7512345,0.70999545,0.69005233,0.6551474,0.66763794,0.72277594,0.7215184,0.6374183,male_neutral
0.5526568,0.4943533,0.48362646,0.5009156,0.45942354,0.4412086,0.5037067,0.5618214,0.6408669,0.65480894,0.65670407,0.6259212,female_neutral
0.77368337,0.72749233,0.7106518,0.72136277,0.7490247,0.73166454,0.7246497,0.723188,0.6638784,0.65208995,0.69408226,0.7568755,male_neutral
0.56461555,0.5130451,0.56176305,0.56738067,0.600659,0.6730251,0.68769443,0.66480035,0.6796727,0.68221384,0.72705454,0.64023507,female_neutral
0.72946686,0.6934798,0.660427,0.71686167,0.7664807,0.7171504,0.62255794,0.6145349,0.68120897,0.68298274,0.65286505,0.66600955,male_neutral
0.6039524,0.6169174,0.62498724,0.6425556,0.69153714,0.74260455,0.81961924,0.81380206,0.80152905,0.73358643,0.6983419,0.6382706,female_neutral
0.8109448,0.78034484,0.78655165,0.74579746,0.73306465,0.738888,0.74714065,0.767336,0.74601424,0.72384787,0.8006362,0.805821,male_neutral
0.5146346,0.46765298,0.4909456,0.48594114,0.5413576,0.61707103,0.6133122,0.64164484,0.7151719,0.7203485,0.78627515,0.64696336,female_neutral
0.72318125,0.7343767,0.77973217,0.7835433,0.8052111,0.8262895,0.8003262,0.7690071,0.78842235,0.7901922,0.7824195,0.7546783,male_neutral
0.650971,0.66524225,0.6682478,0.6866611,0.6993747,0.67558366,0.6795846,0.6796431,0.6423983,0.6413236,0.6525782,0.64162636,female_neutral
0.7599932,0.77370733,0.8010126,0.8190461,0.7898849,0.7872521,0.76243216,0.7455617,0.7670467,0.76517254,0.7609596,0.75107473,male_neutral
0.5830832,0.6078905,0.58037823,0.56922555,0.60713553,0.64995337,0.6261816,0.5785138,0.5707956,0.5447499,0.517654,0.53697443,female_neutral
0.7183225,0.76425403,0.75023985,0.71864873,0.67440236,0.66790557,0.68853784,0.65755683,0.64078826,0.6899986,0.7128804,0.7150769,male_neutral
0.49416482,0.49604505,0.48281267,0.46311432,0.47331285,0.48638642,0.49887943,0.51273334,0.49417797,0.49662063,0.5099554,0.509317,female_neutral
0.7653231,0.7517433,0.7187488,0.71656483,0.7580438,0.7561272,0.73998237,0.7507541,0.7595945,0.75547767,0.76183856,0.77445626,male_neutral
0.58284914,0.6017416,0.648416,0.6765571,0.6952105,0.70019007,0.7163184,0.6971714,0.6950275,0.6502245,0.6127815,0.6065452,female_neutral
0.65367687,0.671046,0.68549925,0.69184685,0.7246697,0.7909742,0.8200843,0.787611,0.7646202,0.71683645,0.6679656,0.66560555,male_neutral
0.5036934,0.49747,0.5380993,0.56033945,0.5640887,0.5705371,0.5916766,0.6084505,0.6390298,0.5860498,0.5548048,0.5358484,female_neutral
0.5673372,0.5859395,0.6479716,0.65886617,0.67601657,0.7071689,0.7651993,0.78137016,0.7856763,0.75402963,0.7305958,0.64723045,male_neutral
0.57609767,0.58065194,0.6179025,0.6688072,0.6827107,0.70662045,0.71066165,0.7352039,0.76571286,0.7145305,0.66554487,0.6027798,female_neutral
0.70121706,0.69866246,0.7056882,0.7128887,0.7486178,0.76375866,0.7657644,0.7310829,0.72423476,0.68891156,0.70604485,0.7151496,male_neutral
0.57617074,0.53791004,0.5439606,0.5522495,0.52340126,0.52881235,0.5946042,0.63381875,0.70384693,0.65521616,0.6036193,0.601211,female_neutral
0.67870474,0.7520197,0.77693135,0.75142086,0.7501808,0.76573455,0.7507204,0.7321681,0.71386296,0.6918042,0.7054649,0.6720362,male_neutral
0.46229112,0.44024333,0.44112188,0.4097581,0.44128576,0.5081562,0.6091182,0.6482678,0.59826756,0.5397771,0.54654336,0.53540045,female_neutral
0.6028252,0.5935512,0.6644142,0.699469,0.78327626,0.7149219,0.69919425,0.66863716,0.6863525,0.68119806,0.6669803,0.66452354,male_neutral
0.61267483,0.5760265,0.5532888,0.5363833,0.5427397,0.59406877,0.6212857,0.6432143,0.72985816,0.7292432,0.7209827,0.6789278,female_neutral
0.72602314,0.7214356,0.76459366,0.8164929,0.8276414,0.7802291,0.74925196,0.76039934,0.77934426,0.7733087,0.75572324,0.744504,male_neutral
0.49469823,0.51835734,0.49949646,0.5199786,0.5705089,0.6517898,0.7267594,0.6733028,0.65695924,0.67540646,0.6168884,0.50709206,female_neutral
0.7718977,0.7364182,0.6722431,0.7014987,0.6963419,0.71145576,0.7218147,0.71738994,0.78568065,0.8272244,0.8026294,0.7179563,male_neutral
0.58423626,0.63090354,0.60928065,0.62880296,0.6811098,0.74266493,0.85504407,0.8292628,0.76237345,0.70034736,0.6566831,0.5897665,female_neutral
0.6545259,0.57914245,0.55025035,0.55366737,0.56593096,0.5930114,0.6235098,0.60257053,0.58751285,0.57219124,0.59708035,0.65476966,male_neutral
0.58985883,0.5707505,0.58766323,0.6398412,0.6624669,0.68363637,0.72024995,0.76658535,0.8027518,0.70985496,0.62566596,0.5950164,female_neutral
0.7317507,0.6852497,0.68115354,0.7251442,0.76022744,0.7778483,0.7833852,0.7488106,0.7360055,0.75619996,0.7643096,0.7467943,male_neutral
0.6713959,0.6409052,0.6373677,0.648314,0.69100344,0.70542145,0.708769,0.66222316,0.63167405,0.64719564,0.7057262,0.72197604,female_neutral
0.741865,0.7522451,0.784143,0.7669469,0.7721523,0.77574563,0.77213764,0.7657994,0.757265,0.7533846,0.7731039,0.774778,male_neutral
0.531538,0.47396886,0.4594779,0.48210183,0.49188522,0.5149283,0.5320027,0.50823903,0.52279943,0.5325547,0.5219145,0.54943305,female_neutral
0.7038822,0.72717065,0.75128937,0.7510237,0.75280035,0.7231003,0.71030563,0.71730053,0.7017941,0.7082022,0.7004401,0.6948355,male_neutral
0.5947768,0.613262,0.63877845,0.6271564,0.60147953,0.59063727,0.60322595,0.6241112,0.57504886,0.5608884,0.5664116,0.57925665,female_neutral
0.680517,0.6927279,0.7043287,0.709339,0.7327534,0.76376253,0.7511809,0.7243326,0.792028,0.80039346,0.76768833,0.6914643,male_neutral
0.6572665,0.64759463,0.655532,0.70234203,0.7145565,0.7171212,0.7196016,0.6705037,0.6769286,0.64980346,0.6208721,0.6231851,female_neutral
0.64155316,0.63807076,0.6426894,0.65392125,0.66080016,0.6491527,0.6611579,0.6930311,0.77895665,0.7677777,0.7004005,0.6559336,male_neutral
0.46136314,0.4484449,0.50556964,0.5193437,0.52048755,0.54842955,0.58970344,0.6211846,0.59572095,0.562912,0.5186024,0.5049072,female_neutral
0.61520326,0.6417198,0.66708624,0.67733353,0.69212425,0.731361,0.77237886,0.74658555,0.7186512,0.7439195,0.7602152,0.6740366,male_neutral
0.6311171,0.60693353,0.64194727,0.6258838,0.64237505,0.6732018,0.7104116,0.7384652,0.77187437,0.7315653,0.66941047,0.6528939,female_neutral
0.7201799,0.73266155,0.73346156,0.75653577,0.7924515,0.79401964,0.7789667,0.733047,0.7281126,0.71712154,0.73005706,0.7135524,male_neutral
0.6089474,0.59074223,0.60838896,0.59186405,0.57630783,0.6418629,0.67750376,0.70820045,0.7157115,0.660022,0.6677799,0.6619958,female_neutral
0.7590773,0.7875593,0.7570051,0.7613402,0.79073495,0.7726138,0.7371698,0.7148164,0.72036654,0.71817863,0.72578853,0.7280559,male_happy
0.70131963,0.6553259,0.6382535,0.64120364,0.66867,0.72748065,0.77918345,0.7382039,0.72157556,0.6823117,0.7134113,0.7090007,female_happy
0.59441113,0.6006646,0.6731552,0.7529366,0.72718984,0.6930016,0.70748115,0.69700027,0.73505473,0.6870792,0.62182903,0.6194758,male_happy
0.46518868,0.4625281,0.4496444,0.46065417,0.4766051,0.49228346,0.51693225,0.5416588,0.5666351,0.5425185,0.53940046,0.4884551,female_happy
0.70688045,0.73918086,0.7375795,0.75196886,0.77452016,0.7838528,0.77942675,0.69840145,0.6674129,0.6739463,0.69198745,0.6865102,male_happy
0.6238031,0.57069916,0.48620158,0.50746334,0.52236396,0.5658669,0.59183335,0.54073006,0.50966185,0.5936708,0.69465744,0.70309544,female_happy
0.77713466,0.7247892,0.68377554,0.7137149,0.7441057,0.73804724,0.7290635,0.75097144,0.78572774,0.8023208,0.80677325,0.7502202,male_happy
0.6919145,0.7100256,0.6803013,0.6896742,0.72375625,0.75382245,0.7732397,0.724779,0.72755545,0.6876602,0.68330497,0.6682004,female_happy
0.74846274,0.7180221,0.7217046,0.70432085,0.736849,0.745276,0.7607576,0.7911842,0.7582198,0.73610985,0.7666036,0.7902504,male_happy
0.65328807,0.62611973,0.61826956,0.674941,0.7081732,0.6963321,0.71469766,0.7167432,0.7299565,0.7424425,0.6747775,0.6665366,female_happy
0.716865,0.74678063,0.75926095,0.7957596,0.85194105,0.8105061,0.76836306,0.71351415,0.7107783,0.67972654,0.71098775,0.73804826,male_happy
0.58242387,0.57158107,0.6506238,0.70504576,0.6749857,0.6703064,0.6642692,0.6629444,0.6519632,0.64702415,0.62670356,0.6162429,female_happy
0.7144638,0.7471158,0.79681814,0.79044265,0.7555934,0.75200206,0.7665224,0.7294955,0.75736624,0.7829638,0.79737645,0.74422365,male_happy
0.7198179,0.72414625,0.71101165,0.6702546,0.6711334,0.68628347,0.7306778,0.7279921,0.67788184,0.635437,0.6156972,0.6683511,female_happy
0.75583565,0.7763947,0.7757438,0.78128946,0.7880097,0.7954817,0.78048813,0.74852157,0.7439793,0.7466398,0.73623234,0.762117,male_happy
0.5931576,0.5582478,0.5321284,0.52091634,0.50253725,0.49466836,0.54634035,0.59918356,0.5754961,0.5420137,0.54427594,0.5654959,female_happy
0.6637936,0.6682025,0.6757107,0.72985256,0.7449504,0.7880661,0.7763674,0.7493388,0.779014,0.72469985,0.6736195,0.6583641,male_happy
0.68943065,0.66756016,0.66936177,0.714285,0.7488445,0.70221955,0.69029385,0.6905855,0.6895376,0.6981105,0.7019809,0.7188676,female_happy
0.6305333,0.65085495,0.69456697,0.74031085,0.75454444,0.75720394,0.7158917,0.67067236,0.6644181,0.65716046,0.6505124,0.65280193,male_happy
0.51716524,0.5039758,0.49702558,0.4976281,0.5250626,0.52623636,0.4920902,0.46374106,0.47445193,0.478755,0.51185125,0.5253193,female_happy
0.64700115,0.67768174,0.66907996,0.6749611,0.7107859,0.69507414,0.7266611,0.75225604,0.77978027,0.81872696,0.7697976,0.6986555,male_happy
0.6370395,0.6291322,0.6372333,0.66263294,0.69519496,0.7101285,0.72546214,0.75688237,0.7553646,0.7067946,0.6922625,0.65829337,female_happy
0.65722424,0.65951484,0.6351876,0.659486,0.7049746,0.6951108,0.64218205,0.6502778,0.6591351,0.64883685,0.66886276,0.66965586,male_happy
0.5421526,0.523614,0.5536485,0.55672693,0.52749455,0.5350718,0.5862876,0.56277335,0.57897574,0.5707434,0.6019902,0.5751392,female_happy
0.7489068,0.7534773,0.76508474,0.7639645,0.7781537,0.7688762,0.732449,0.72267735,0.72212535,0.7294391,0.75558513,0.7691367,male_happy
0.66688186,0.6450122,0.62161875,0.62551886,0.6482407,0.6784866,0.7253369,0.7513456,0.70638597,0.65640795,0.67313105,0.6784679,female_happy
0.58133876,0.6303427,0.68967205,0.70930576,0.6748176,0.67992204,0.6638462,0.70515656,0.73530257,0.68378574,0.6524565,0.60106534,male_happy
0.6327216,0.60071576,0.6148055,0.63075095,0.6305223,0.65154314,0.6843454,0.70683485,0.69610214,0.65443987,0.66095793,0.66036814,female_happy
0.71954346,0.7458013,0.76468575,0.7997379,0.7989328,0.80878586,0.8282203,0.76951563,0.7628134,0.7427765,0.7238347,0.7343297,male_happy
0.59201324,0.50969285,0.4738069,0.5149055,0.51656723,0.52199775,0.57135016,0.5590369,0.59390587,0.61741126,0.6355564,0.6489245,female_happy
0.7827917,0.79510576,0.7547132,0.7439023,0.76813424,0.7182369,0.6616123,0.649384,0.6981785,0.7472961,0.7369372,0.7161191,male_happy
0.69780564,0.6583166,0.61480224,0.63916904,0.7173832,0.7439078,0.78117007,0.7497962,0.72232157,0.71526664,0.6889544,0.7103488,female_happy
0.7475788,0.7453643,0.7338536,0.72683287,0.75757056,0.765068,0.77404314,0.7522687,0.7622777,0.7764104,0.801089,0.78980184,male_happy
0.6218291,0.642868,0.6859907,0.66507095,0.65423834,0.6443039,0.6360887,0.6647368,0.66137326,0.6820843,0.68188953,0.64446425,female_happy
0.74671286,0.749838,0.76844996,0.7935413,0.8138591,0.8183321,0.7708095,0.7338083,0.7308855,0.74468184,0.750851,0.7543505,male_happy
0.63559353,0.6377732,0.6624001,0.72549593,0.7213806,0.7199511,0.74250287,0.6822038,0.62821066,0.63776237,0.6653302,0.6465874,female_happy
0.69610834,0.7305751,0.78168964,0.7919862,0.7956248,0.7507442,0.7157605,0.7296341,0.74972844,0.76668006,0.77927285,0.7270546,male_happy
0.48803595,0.50152904,0.5188949,0.54434127,0.5680129,0.5523355,0.5341263,0.5366308,0.5560589,0.538994,0.48853657,0.4748287,female_happy
